Date,Price,Open,High,Low,Vol.,Change %
"Nov 09, 2017",0.002343999920412898,0.0023040000814944506,0.002437999937683344,0.0022849999368190765,2924350,
"Nov 10, 2017",0.0020129999611526728,0.0023350000847131014,0.0023499999660998583,0.0019890000112354755,2193620,-14.121159150974682
"Nov 11, 2017",0.002002999885007739,0.0020260000601410866,0.0022980000358074903,0.0018899999558925629,1748460,-0.4967747808205414
"Nov 12, 2017",0.001782999956049025,0.002005999907851219,0.002005999907851219,0.0016840000171214342,2174370,-10.983521796750573
"Nov 13, 2017",0.0021120000164955854,0.0017950000474229455,0.0021460000425577164,0.0017709999810904264,2889150,18.452050956613398
"Nov 14, 2017",0.0024850000627338886,0.002111000008881092,0.0025659999810159206,0.0020630001090466976,4040400,17.660986899858912
"Nov 15, 2017",0.0023219999857246876,0.002443999983370304,0.0024999999441206455,0.0021879998967051506,5008060,-6.559359070191551
"Nov 16, 2017",0.0022090000566095114,0.002322999993339181,0.0023380001075565815,0.0018230000277981162,5082450,-4.8664913785479325
"Nov 17, 2017",0.0019839999731630087,0.0021869998890906572,0.002188999904319644,0.0019490000559017062,5720510,-10.18560786240289
"Nov 18, 2017",0.0020280000753700733,0.001979999942705035,0.00204299995675683,0.001905999961309135,5709820,2.217747117048452
"Nov 19, 2017",0.0020020001102238894,0.0020200000144541264,0.002113000024110079,0.0019509999547153711,4289470,-1.282049515774275
"Nov 20, 2017",0.002133999951183796,0.001993000041693449,0.002185000106692314,0.001993000041693449,3909200,6.593398286333985
"Nov 21, 2017",0.0021430000197142363,0.002148000057786703,0.0021989999804645777,0.002004999900236726,3417520,0.42174642625683045
"Nov 22, 2017",0.002302000066265464,0.0021460000425577164,0.0025400000158697367,0.002122000092640519,4119730,7.41950747029998
"Nov 23, 2017",0.002104999963194132,0.0023109999019652605,0.002429000101983547,0.00204299995675683,4402340,-8.557780078213694
"Nov 24, 2017",0.002025000052526593,0.0021059999708086252,0.00216299993917346,0.001969000091776252,4204470,-3.8004708820111643
"Nov 25, 2017",0.002047999994829297,0.00202700006775558,0.0021089999936521053,0.001993000041693449,4704770,1.1357995904250462
"Nov 26, 2017",0.0021379999816417694,0.002050000010058284,0.0021899999119341373,0.0019710001070052385,6245890,4.394530617172876
"Nov 27, 2017",0.0020620001014322042,0.0021510000806301832,0.0022249999456107616,0.0020089999306946993,6405580,-3.5547184687627964
"Nov 28, 2017",0.002308000111952424,0.0020620001014322042,0.0023900000378489494,0.0019910000264644623,6065010,11.930164811793919
"Nov 29, 2017",0.002067999914288521,0.002309999894350767,0.0026100000832229853,0.001934999949298799,7852660,-10.398621578093337
"Nov 30, 2017",0.0022440000902861357,0.002090000081807375,0.002300000051036477,0.0020310000982135534,4155450,8.510647161132322
"Dec 01, 2017",0.0021180000621825457,0.0022410000674426556,0.002247000113129616,0.0020570000633597374,6294070,-5.61497428850476
