Date,Price,Open,High,Low,Vol.,Change %
"Apr 10, 2020",0.9510539770126343,0.8320050239562988,1.3134870529174805,0.6941869854927063,87364276,
"Apr 11, 2020",0.7768189907073975,0.9510539770126343,1.0490729808807373,0.7650200128555298,43862444,-18.320199538256297
"Apr 12, 2020",0.8825070261955261,0.7854480147361755,0.9566699862480164,0.7624260187149048,38736897,13.605233233534308
"Apr 13, 2020",0.7778319716453552,0.8907600045204163,0.8916029930114746,0.7739760279655457,18211285,-11.861101548553489
"Apr 14, 2020",0.6619250178337097,0.7778319716453552,0.7964720129966736,0.6281690001487732,16747614,-14.901284343772403
"Apr 15, 2020",0.646651029586792,0.6692889928817749,0.7049639821052551,0.6215310096740723,13075275,-2.307510342622354
"Apr 16, 2020",0.6908159852027893,0.6308789849281311,0.7741919755935669,0.6251069903373718,21346031,6.82979746343535
"Apr 17, 2020",0.6607279777526855,0.6893119812011719,0.7196140289306641,0.6607279777526855,9870810,-4.355430113747505
"Apr 18, 2020",0.6810960173606873,0.6607279777526855,0.7176179885864258,0.6594269871711731,9782112,3.0826664366898626
"Apr 19, 2020",0.6069689989089966,0.6815159916877747,0.6846410036087036,0.5984870195388794,9289670,-10.883490221971936
"Apr 20, 2020",0.538811981678009,0.6129480004310608,0.6392539739608765,0.5205780267715454,8342616,-11.229077161024225
"Apr 21, 2020",0.5876590013504028,0.5413870215415955,0.6045860052108765,0.5085489749908447,9711507,9.065689207628736
"Apr 22, 2020",0.6916009783744812,0.5811660289764404,0.7069640159606934,0.5696210265159607,18828400,17.68746446242231
"Apr 23, 2020",0.6274570226669312,0.6853470206260681,0.6980770230293274,0.6003220081329346,13485271,-9.274705749883715
"Apr 24, 2020",0.6342419981956482,0.6240209937095642,0.671019971370697,0.6139410138130188,9064190,1.0813450616710574
"Apr 25, 2020",0.6433290243148804,0.6305279731750488,0.6709480285644531,0.6215469837188721,7311905,1.432737999861855
"Apr 26, 2020",0.6355059742927551,0.6532149910926819,0.6914989948272705,0.6311709880828857,8320760,-1.216026283044902
"Apr 27, 2020",0.5723720192909241,0.6357139945030212,0.6602830290794373,0.561028003692627,7406934,-9.934439258748407
"Apr 28, 2020",0.6612930297851562,0.5782529711723328,0.692147970199585,0.5684840083122253,7470201,15.535527156689266
"Apr 29, 2020",0.7458400130271912,0.6622859835624695,0.77777099609375,0.655273973941803,8801144,12.785101223507954
"Apr 30, 2020",0.6910449862480164,0.7471950054168701,0.800815999507904,0.6878809928894043,5016892,-7.346753435334552
"May 01, 2020",0.7287939786911011,0.6910449862480164,0.7370709776878357,0.685903012752533,4164272,5.462595517556745
"May 02, 2020",0.7158759832382202,0.7272679805755615,0.7489809989929199,0.7079039812088013,3441356,-1.7725167647626994
"May 03, 2020",0.6795349717140198,0.7147960066795349,0.7298009991645813,0.6566159725189209,3328344,-5.076439547505718
"May 04, 2020",0.6674910187721252,0.6796249747276306,0.7058119773864746,0.6184340119361877,3443698,-1.7723816202594445
"May 05, 2020",0.6418370008468628,0.6734399795532227,0.686214029788971,0.6264989972114563,2847469,-3.8433502779489093
"May 06, 2020",0.6225839853286743,0.6424540281295776,0.673891007900238,0.6225839853286743,2677563,-2.9996736699170246
"May 07, 2020",0.6129779815673828,0.6225839853286743,0.6322680115699768,0.5733759999275208,3355830,-1.5429249687847868
"May 08, 2020",0.6049219965934753,0.6129779815673828,0.6366180181503296,0.589851975440979,2488195,-1.3142372509544864
"May 09, 2020",0.6045269966125488,0.6040419936180115,0.6254289746284485,0.5884479880332947,2128503,-0.06529767195619929
"May 10, 2020",0.5370339751243591,0.6044610142707825,0.6123030185699463,0.5130810141563416,2327581,-11.16460007020118
"May 11, 2020",0.5152729749679565,0.5362550020217896,0.5718600153923035,0.5051940083503723,2098481,-4.052071407840341
"May 12, 2020",0.5385760068893433,0.5133910179138184,0.5597590208053589,0.5052509903907776,2198625,4.522463442379432
"May 13, 2020",0.5505319833755493,0.5383719801902771,0.564873993396759,0.5180379748344421,2326446,2.219923712394878
"May 14, 2020",0.5691180229187012,0.5505319833755493,0.5809460282325745,0.5501099824905396,2047897,3.3760144922358126
"May 15, 2020",0.5597519874572754,0.5691930055618286,0.5746200084686279,0.5470929741859436,1850070,-1.6457105704353547
"May 16, 2020",0.599120020866394,0.5589810013771057,0.6065340042114258,0.5543609857559204,2300409,7.033120791218894
"May 17, 2020",0.6129890084266663,0.5952280163764954,0.6401960253715515,0.5891749858856201,2936428,2.3148930226394526
"May 18, 2020",0.6526700258255005,0.6126819849014282,0.6743929982185364,0.6096490025520325,3314359,6.473365240378759
"May 19, 2020",0.6244540214538574,0.6509739756584167,0.65447998046875,0.6112480163574219,2380263,-4.323165344686286
"May 20, 2020",0.5791559815406799,0.6224750280380249,0.6266559958457947,0.5752829909324646,2302926,-7.254023251818342
"May 21, 2020",0.6089149713516235,0.579692006111145,0.6137890219688416,0.5433459877967834,2863017,5.138337642957302
"May 22, 2020",0.6388750076293945,0.6052389740943909,0.6764320135116577,0.582830011844635,3411419,4.920233150330988
"May 23, 2020",0.6130310297012329,0.6374149918556213,0.6388490200042725,0.5882470011711121,2638524,-4.045232262889442
"May 24, 2020",0.5490530133247375,0.6132889986038208,0.6132889986038208,0.5484319925308228,2786816,-10.43634225296487
"May 25, 2020",0.6008570194244385,0.5485699772834778,0.6501380205154419,0.5380640029907227,4509580,9.43515559381174
"May 26, 2020",0.5733069777488708,0.5991039872169495,0.6123530268669128,0.5664629936218262,2689697,-4.585124378168681
"May 27, 2020",0.5909850001335144,0.5733069777488708,0.6110870242118835,0.5714430212974548,2536916,3.083517743680275
"May 28, 2020",0.5751550197601318,0.5908839702606201,0.5923979878425598,0.5669479966163635,2662788,-2.678575660940008
"May 29, 2020",0.5794150233268738,0.5746989846229553,0.59340500831604,0.5668579936027527,2066857,0.740670501062235
"May 30, 2020",0.5879330039024353,0.5813549757003784,0.6024889945983887,0.5670499801635742,2449095,1.470100054819623
"May 31, 2020",0.5700219869613647,0.5879030227661133,0.5939970016479492,0.5692449808120728,1892967,-3.0464384244778375
"Jun 01, 2020",0.5774949789047241,0.5734720230102539,0.5878390073776245,0.5673480033874512,2159877,1.3110006480970826
"Jun 02, 2020",0.5646690130233765,0.5771420001983643,0.5897250175476074,0.5522940158843994,1295757,-2.220965783230422
"Jun 03, 2020",0.5866209864616394,0.5646690130233765,0.5910249948501587,0.5644609928131104,877446,3.8875824477647036
"Jun 04, 2020",0.5872989892959595,0.5868669748306274,0.5916399955749512,0.5645179748535156,901641,0.11557766427854332
"Jun 05, 2020",0.6611549854278564,0.5872989892959595,0.6982790231704712,0.5779250264167786,4322092,12.57553605199182
"Jun 06, 2020",0.6224430203437805,0.6610710024833679,0.6616190075874329,0.6117810010910034,1604055,-5.855202779575819
"Jun 07, 2020",0.6165779829025269,0.6224430203437805,0.6244440078735352,0.5933979749679565,716785,-0.9422609378789915
"Jun 08, 2020",0.6683130264282227,0.6150779724121094,0.679000973701477,0.6133099794387817,1440234,8.390673193057307
"Jun 09, 2020",0.6580020189285278,0.6677839756011963,0.6680880188941956,0.6272420287132263,988327,-1.5428410178986995
"Jun 10, 2020",0.6448670029640198,0.6580380201339722,0.6700429916381836,0.633404016494751,1096203,-1.996196909227843
"Jun 11, 2020",0.5737419724464417,0.6448879837989807,0.650534987449646,0.5700820088386536,1122221,-11.0294107452644
"Jun 12, 2020",0.5938689708709717,0.574059009552002,0.604653000831604,0.569920003414154,940323,3.5080226636911904
"Jun 13, 2020",0.608942985534668,0.5939480066299438,0.6114389896392822,0.5854849815368652,764757,2.538272818259668
"Jun 14, 2020",0.5870770215988159,0.6109269857406616,0.618257999420166,0.5808990001678467,873416,-3.59080643923555
"Jun 15, 2020",0.5706390142440796,0.5883730053901672,0.5918970108032227,0.5472869873046875,942666,-2.7999745774361706
"Jun 16, 2020",0.5855759978294373,0.5705789923667908,0.5898280143737793,0.5686889886856079,652020,2.6175889156728083
"Jun 17, 2020",0.5815619826316833,0.5854970216751099,0.590129017829895,0.5651170015335083,673274,-0.6854815109623158
"Jun 18, 2020",0.6209560036659241,0.5815820097923279,0.6503090262413025,0.5792850255966187,1349341,6.773830169567652
"Jun 19, 2020",0.684332013130188,0.6224070191383362,0.8363980054855347,0.6203839778900146,6577471,10.206199648624438
"Jun 20, 2020",0.6435909867286682,0.6825230121612549,0.6885830163955688,0.6256260275840759,1714405,-5.953400633000805
"Jun 21, 2020",0.6731489896774292,0.6461349725723267,0.7485420107841492,0.6368799805641174,2238347,4.592668877947226
"Jun 22, 2020",0.7268480062484741,0.6725770235061646,0.7431129813194275,0.6458770036697388,1620388,7.977285473870688
"Jun 23, 2020",0.7082970142364502,0.7267730236053467,0.7606329917907715,0.7007120251655579,1327340,-2.552251894831814
"Jun 24, 2020",0.7369940280914307,0.7085300087928772,0.8006920218467712,0.6935009956359863,2769054,4.051550871764742
"Jun 25, 2020",0.7131940126419067,0.7371000051498413,0.7567049860954285,0.6992400288581848,1751581,-3.229336269000449
"Jun 26, 2020",0.7411440014839172,0.7125309705734253,0.7519919872283936,0.6815320253372192,1664662,3.9189881500090618
"Jun 27, 2020",0.7135480046272278,0.7395970225334167,0.7522109746932983,0.6758379936218262,1681428,-3.723432531523807
"Jun 28, 2020",0.7984949946403503,0.7135480046272278,0.8439769744873047,0.6870949864387512,3412582,11.904873878457645
"Jun 29, 2020",0.8524540066719055,0.7984949946403503,0.8853390216827393,0.7700089812278748,2147791,6.757589264020214
"Jun 30, 2020",0.8600940108299255,0.8530219793319702,1.0291759967803955,0.8501039743423462,3887548,0.8962365239912007
"Jul 01, 2020",0.8326420187950134,0.8633639812469482,0.9017149806022644,0.8209270238876343,1772560,-3.1917431919358474
"Jul 02, 2020",0.7802190184593201,0.8321160078048706,0.8371269702911377,0.7536680102348328,1749581,-6.29598304581831
"Jul 03, 2020",0.7680929899215698,0.7820360064506531,0.7860350012779236,0.7551130056381226,1144958,-1.5541826398560832
"Jul 04, 2020",0.7803720235824585,0.7679409980773926,0.8231549859046936,0.761451005935669,1644301,1.5986389437224968
"Jul 05, 2020",0.6916639804840088,0.7801010012626648,0.7855470180511475,0.6426349878311157,3799016,-11.36740431713802
"Jul 06, 2020",0.7079079747200012,0.6916639804840088,0.721045970916748,0.6865800023078918,1120773,2.348538408003442
"Jul 07, 2020",0.7530480027198792,0.7078580260276794,0.7808930277824402,0.7019219994544983,1700041,6.3765389869682165
"Jul 08, 2020",0.7967129945755005,0.7530480027198792,0.8275229930877686,0.7434110045433044,2220223,5.798434057046964
"Jul 09, 2020",0.8534529805183411,0.7940179705619812,0.8823580145835876,0.759905993938446,2668724,7.121759821812934
"Jul 10, 2020",0.9135599732398987,0.8533040285110474,0.9396290183067322,0.8428500294685364,1856095,7.042800727586873
"Jul 11, 2020",0.9246240258216858,0.9135599732398987,0.926347017288208,0.8590949773788452,1788814,1.2110920909274236
"Jul 12, 2020",1.0167160034179688,0.9238560199737549,1.130977988243103,0.9141169786453247,4693371,9.959937771943949
"Jul 13, 2020",1.175734043121338,1.0167160034179688,1.2876629829406738,1.0088839530944824,4062069,15.640359664723146
"Jul 14, 2020",1.148074984550476,1.172476053237915,1.2460060119628906,1.1191660165786743,2213135,-2.3524927880316016
"Jul 15, 2020",1.289597988128662,1.147523045539856,1.3968349695205688,1.1414580345153809,3355229,12.32698259979934
"Jul 16, 2020",0.8724409937858582,1.28403902053833,1.3749669790267944,0.8550440073013306,7486568,-32.34783228439595
"Jul 17, 2020",0.9778370261192322,0.870760977268219,1.0468419790267944,0.8018839955329895,8973774,12.08059147656737
"Jul 18, 2020",0.9665830135345459,0.9775149822235107,1.000715970993042,0.9317259788513184,2923007,-1.1509088205987061
"Jul 19, 2020",0.9203490018844604,0.9680039882659912,0.9703540205955505,0.8995149731636047,2206671,-4.783242722321335
"Jul 20, 2020",0.8730890154838562,0.9205150008201599,0.9215840101242065,0.8518779873847961,3036871,-5.135007079253318
"Jul 21, 2020",0.9771659970283508,0.8729280233383179,1.008254051208496,0.8603159785270691,4299502,11.920546438992407
"Jul 22, 2020",1.0440870523452759,0.9771980047225952,1.1047040224075317,0.9724850058555603,5295002,6.848483831860497
"Jul 23, 2020",1.0498440265655518,1.0461549758911133,1.1012179851531982,0.9973940253257751,2970423,0.5513883356128568
"Jul 24, 2020",0.9953460097312927,1.0498440265655518,1.053954005241394,0.9747800230979919,1991763,-5.191058429178597
"Jul 25, 2020",1.252223014831543,0.9954400062561035,1.4327399730682373,0.9953969717025757,9978279,25.807809805717486
"Jul 26, 2020",1.5651099681854248,1.2447279691696167,1.6246479749679565,1.2382830381393433,10463130,24.98651994476986
"Jul 27, 2020",1.7786359786987305,1.5650980472564697,2.0427401065826416,1.5610870122909546,32838355,13.642875890750727
"Jul 28, 2020",1.7840670347213745,1.7841110229492188,1.858672022819519,1.6117689609527588,9692632,0.3053494974625037
"Jul 29, 2020",1.6582889556884766,1.785662055015564,2.0956220626831055,1.5931659936904907,10348945,-7.050075842724224
"Jul 30, 2020",1.6868070363998413,1.6582889556884766,1.7964489459991455,1.6357120275497437,5222980,1.7197292796010233
"Jul 31, 2020",1.5381779670715332,1.6868070363998413,1.6884880065917969,1.5104049444198608,4822046,-8.811266856316157
"Aug 01, 2020",1.526610016822815,1.5327589511871338,1.6622289419174194,1.4988720417022705,4589882,-0.75205538607096
"Aug 02, 2020",1.7428100109100342,1.5299099683761597,1.7468229532241821,1.411972999572754,7216576,14.162097176407595
"Aug 03, 2020",1.802610993385315,1.7322900295257568,1.8300340175628662,1.6687259674072266,5836036,3.4312967048000242
"Aug 04, 2020",1.8716390132904053,1.8000119924545288,1.949874997138977,1.794983983039856,5495665,3.8293353451404055
"Aug 05, 2020",1.7545499801635742,1.870736002922058,1.8881219625473022,1.709509015083313,5405764,-6.255962410239812
"Aug 06, 2020",2.206347942352295,1.7545499801635742,2.2280030250549316,1.7467830181121826,11143557,25.75007650375398
"Aug 07, 2020",2.0859029293060303,2.2031660079956055,2.2031660079956055,1.8855719566345215,8068102,-5.459021704339717
"Aug 08, 2020",2.4736249446868896,2.0838890075683594,2.5695900917053223,2.0265378952026367,10919229,18.587730518689693
"Aug 09, 2020",2.6652278900146484,2.4715559482574463,2.7068231105804443,2.3025009632110596,12107837,7.745836560198982
"Aug 10, 2020",3.1317930221557617,2.6652278900146484,3.3979289531707764,2.525897979736328,22863251,17.505637468717516
"Aug 11, 2020",3.3034191131591797,3.131042003631592,3.48653507232666,2.753633975982666,36356155,5.480122402382759
"Aug 12, 2020",3.7697510719299316,3.307957887649536,3.916167974472046,3.1039791107177734,28461707,14.116645293753894
"Aug 13, 2020",3.7559709548950195,3.770703077316284,4.155814170837402,3.528520107269287,28236179,-0.36554448216808977
"Aug 14, 2020",3.4093880653381348,3.7601680755615234,3.789997100830078,3.3326539993286133,18427950,-9.227517830115161
"Aug 15, 2020",3.1837949752807617,3.412554979324341,3.719944953918457,3.1654651165008545,13155762,-6.616820547677937
"Aug 16, 2020",3.385653018951416,3.185405969619751,3.4706881046295166,3.138688087463379,10395313,6.340170935562628
"Aug 17, 2020",3.0986080169677734,3.385653018951416,3.3859989643096924,3.087985038757324,10723919,-8.478275841525672
"Aug 18, 2020",3.3299760818481445,3.104469060897827,3.7099111080169678,2.894413948059082,30350145,7.466838774488904
"Aug 19, 2020",2.899040937423706,3.3286960124969482,3.483863115310669,2.8381080627441406,14838389,-12.941088279086632
"Aug 20, 2020",3.2082669734954834,2.899040937423706,3.4318430423736572,2.896235942840576,13756478,10.666494290576578
"Aug 21, 2020",2.9436678886413574,3.2097179889678955,3.223289966583252,2.913770914077759,11796736,-8.2474147893571
"Aug 22, 2020",3.020885944366455,2.945307970046997,3.1948649883270264,2.757327079772949,10296805,2.623191835704586
