"Date","Price","Open","High","Low","Vol.","Change %"
"05/20/2024","0.5379","0.5096","0.5379","0.5065","61.85M","5.55%"
"05/19/2024","0.5096","0.5212","0.5235","0.5065","19.42M","-2.23%"
"05/18/2024","0.5212","0.5235","0.5256","0.5187","12.29M","-0.44%"
"05/17/2024","0.5235","0.5157","0.5289","0.5135","40.54M","1.51%"
"05/16/2024","0.5157","0.5188","0.5226","0.5122","52.32M","-0.62%"
"05/15/2024","0.5189","0.5003","0.5196","0.4967","39.48M","3.74%"
"05/14/2024","0.5002","0.5052","0.5131","0.4974","52.93M","-1.01%"
"05/13/2024","0.5053","0.4994","0.5119","0.4869","56.54M","1.20%"
"05/12/2024","0.4993","0.5060","0.5088","0.4959","11.93M","-1.32%"
"05/11/2024","0.5060","0.5022","0.5075","0.5004","11.99M","0.78%"
"05/10/2024","0.5021","0.5210","0.5210","0.4971","54.35M","-3.63%"
"05/09/2024","0.5210","0.5172","0.5238","0.5090","47.66M","0.73%"
"05/08/2024","0.5172","0.5244","0.5293","0.5154","52.55M","-1.39%"
"05/07/2024","0.5245","0.5400","0.5441","0.5218","64.29M","-2.89%"
"05/06/2024","0.5401","0.5294","0.5699","0.5249","87.90M","2.02%"
"05/05/2024","0.5294","0.5302","0.5334","0.5241","16.27M","-0.13%"
"05/04/2024","0.5301","0.5315","0.5408","0.5274","38.90M","-0.26%"
"05/03/2024","0.5315","0.5180","0.5366","0.5147","48.36M","2.59%"
"05/02/2024","0.5181","0.5174","0.5244","0.5068","48.08M","0.14%"
"05/01/2024","0.5174","0.5007","0.5214","0.4788","85.00M","3.34%"
"04/30/2024","0.5007","0.5151","0.5198","0.4878","61.95M","-2.78%"
"04/29/2024","0.5150","0.5103","0.5174","0.4987","51.76M","0.90%"
"04/28/2024","0.5104","0.5180","0.5253","0.5086","17.79M","-1.47%"
"04/27/2024","0.5180","0.5261","0.5265","0.5077","26.47M","-1.52%"
"04/26/2024","0.5260","0.5253","0.5359","0.5148","51.57M","0.13%"
"04/25/2024","0.5253","0.5275","0.5327","0.5136","75.14M","-0.44%"
"04/24/2024","0.5276","0.5446","0.5519","0.5217","65.48M","-3.12%"
"04/23/2024","0.5446","0.5559","0.5575","0.5417","59.67M","-2.02%"
"04/22/2024","0.5558","0.5245","0.5711","0.5224","92.74M","5.97%"
"04/21/2024","0.5245","0.5288","0.5366","0.5183","32.50M","-0.81%"
"04/20/2024","0.5288","0.5029","0.5299","0.4981","51.30M","5.15%"
"04/19/2024","0.5029","0.5025","0.5107","0.4667","103.84M","0.06%"
"04/18/2024","0.5026","0.4951","0.5057","0.4858","63.38M","1.54%"
"04/17/2024","0.4950","0.4964","0.5077","0.4720","97.70M","-0.28%"
"04/16/2024","0.4964","0.4976","0.5018","0.4765","94.85M","-0.22%"
"04/15/2024","0.4975","0.5033","0.5187","0.4813","124.27M","-1.15%"
"04/14/2024","0.5033","0.4779","0.5072","0.4640","190.62M","5.16%"
"04/13/2024","0.4786","0.5470","0.5490","0.4139","303.17M","-12.47%"
"04/12/2024","0.5468","0.6086","0.6156","0.4972","208.54M","-10.15%"
"04/11/2024","0.6086","0.6173","0.6215","0.6030","56.19M","-1.43%"
"04/10/2024","0.6174","0.6140","0.6203","0.5936","74.19M","0.52%"
"04/09/2024","0.6142","0.6147","0.6422","0.6015","111.95M","-0.08%"
"04/08/2024","0.6147","0.5945","0.6263","0.5881","93.25M","3.38%"
"04/07/2024","0.5946","0.5931","0.6021","0.5897","27.23M","0.29%"
"04/06/2024","0.5929","0.5871","0.5988","0.5852","27.22M","0.99%"
"04/05/2024","0.5871","0.5935","0.5938","0.5692","70.22M","-1.06%"
"04/04/2024","0.5934","0.5742","0.6161","0.5621","116.37M","3.34%"
"04/03/2024","0.5742","0.5855","0.5929","0.5665","78.04M","-1.90%"
"04/02/2024","0.5853","0.6109","0.6183","0.5793","118.79M","-4.22%"
"04/01/2024","0.6111","0.6292","0.6332","0.5949","83.35M","-2.86%"
"03/31/2024","0.6291","0.6211","0.6300","0.6203","18.76M","1.29%"
"03/30/2024","0.6211","0.6301","0.6370","0.6178","38.77M","-1.41%"
"03/29/2024","0.6300","0.6243","0.6452","0.6091","89.46M","0.91%"
"03/28/2024","0.6243","0.6119","0.6371","0.6037","86.02M","2.03%"
"03/27/2024","0.6119","0.6318","0.6348","0.6059","89.21M","-3.15%"
"03/26/2024","0.6318","0.6405","0.6530","0.6255","85.03M","-1.36%"
"03/25/2024","0.6405","0.6328","0.6624","0.6265","90.72M","1.23%"
"03/24/2024","0.6327","0.6167","0.6357","0.6134","52.08M","2.58%"
"03/23/2024","0.6168","0.6115","0.6326","0.6033","44.24M","0.87%"
"03/22/2024","0.6115","0.6401","0.6453","0.5989","94.74M","-4.51%"
"03/21/2024","0.6404","0.6108","0.6546","0.5975","147.23M","4.81%"
"03/20/2024","0.6110","0.5846","0.6186","0.5686","118.39M","4.46%"
"03/19/2024","0.5849","0.6456","0.6489","0.5718","190.77M","-9.35%"
