"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2025","4.550","4.526","4.660","4.457","133.14K","0.54%"
"03/05/2025","4.526","4.325","4.547","4.279","303.50K","4.65%"
"03/04/2025","4.325","4.469","4.506","4.023","789.38K","-3.22%"
"03/03/2025","4.469","5.205","5.245","4.435","950.26K","-14.14%"
"03/02/2025","5.205","4.661","5.224","4.573","1.32M","11.64%"
"03/01/2025","4.662","4.711","4.812","4.531","342.29K","-1.04%"
"02/28/2025","4.711","4.930","4.930","4.452","807.17K","-4.48%"
"02/27/2025","4.932","4.731","5.174","4.710","1.17M","4.25%"
"02/26/2025","4.731","4.638","4.920","4.594","723.21K","2.03%"
"02/25/2025","4.637","4.408","4.750","4.147","1.10M","5.20%"
"02/24/2025","4.408","4.952","4.977","4.347","657.51K","-10.99%"
"02/23/2025","4.952","5.043","5.130","4.900","150.43K","-1.79%"
"02/22/2025","5.043","5.055","5.212","5.026","296.39K","-0.24%"
"02/21/2025","5.055","5.052","5.337","4.951","457.18K","0.18%"
"02/20/2025","5.046","4.887","5.070","4.884","245.06K","3.26%"
"02/19/2025","4.886","4.764","4.899","4.701","489.81K","2.72%"
"02/18/2025","4.757","4.890","4.915","4.560","464.84K","-2.71%"
"02/17/2025","4.890","4.882","5.065","4.793","9.12M","0.16%"
"02/16/2025","4.882","5.024","5.040","4.829","5.54M","-2.79%"
"02/15/2025","5.022","5.170","5.217","4.982","116.78K","-2.86%"
"02/14/2025","5.170","5.132","5.370","5.104","10.57M","0.79%"
"02/13/2025","5.130","5.229","5.274","5.077","9.95M","-1.89%"
"02/12/2025","5.229","4.810","5.323","4.756","23.98M","8.72%"
"02/11/2025","4.809","4.845","5.207","4.754","34.21M","-0.75%"
"02/10/2025","4.846","4.764","4.919","4.611","10.63M","1.70%"
"02/09/2025","4.765","4.746","4.874","4.516","329.65K","0.42%"
"02/08/2025","4.745","4.593","4.760","4.506","6.87M","3.32%"
"02/07/2025","4.593","4.491","4.940","4.462","45.55M","2.32%"
"02/06/2025","4.488","4.687","4.834","4.438","353.88K","-4.23%"
"02/05/2025","4.687","4.742","4.860","4.633","11.13M","-1.17%"
"02/04/2025","4.742","5.181","5.227","4.586","26.50M","-8.48%"
"02/03/2025","5.181","5.153","5.273","3.889","133.45M","0.55%"
"02/02/2025","5.153","5.910","6.044","4.911","28.31M","-12.80%"
"02/01/2025","5.909","6.316","6.488","5.892","22.77M","-6.53%"
"01/31/2025","6.322","6.123","6.496","6.030","14.64M","3.25%"
"01/30/2025","6.123","5.761","6.251","5.727","9.04M","6.25%"
"01/29/2025","5.763","5.646","5.876","5.548","10.04M","1.98%"
"01/28/2025","5.651","5.949","6.029","5.601","8.50M","-5.09%"
"01/27/2025","5.953","6.176","6.205","5.500","833.52K","-3.59%"
"01/26/2025","6.175","6.320","6.469","6.168","6.20M","-2.28%"
"01/25/2025","6.320","6.320","6.394","6.250","10.77M","0.00%"
"01/24/2025","6.320","6.352","6.542","6.206","8.01M","-0.49%"
"01/23/2025","6.351","6.439","6.499","6.203","11.17M","-1.68%"
"01/22/2025","6.459","6.624","6.693","6.435","6.78M","-2.51%"
"01/21/2025","6.626","6.377","6.840","6.160","14.19M","3.91%"
"01/20/2025","6.376","6.243","6.951","6.067","36.24M","2.00%"
"01/19/2025","6.251","7.034","7.231","6.135","30.96M","-11.20%"
"01/18/2025","7.040","7.491","7.558","6.847","14.67M","-6.02%"
"01/17/2025","7.491","7.149","7.568","7.149","13.26M","4.79%"
"01/16/2025","7.149","7.163","7.377","6.849","17.82M","-0.24%"
"01/15/2025","7.166","6.663","7.190","6.559","332.79K","7.55%"
"01/14/2025","6.663","6.392","6.683","6.371","9.05M","4.15%"
"01/13/2025","6.397","6.626","6.802","6.057","16.63M","-3.52%"
"01/12/2025","6.630","6.739","6.815","6.543","3.78M","-1.59%"
"01/11/2025","6.738","6.731","6.871","6.587","5.05M","0.10%"
"01/10/2025","6.731","6.558","6.803","6.500","10.67M","2.66%"
"01/09/2025","6.556","6.755","6.838","6.461","23.78M","-2.99%"
"01/08/2025","6.759","7.013","7.132","6.435","20.08M","-3.59%"
